,Unnamed: 0,ZIP,LAT,LNG,state_abbr,county,city
0,0,601,18.180555,-66.749961,,,
1,1,602,18.361945,-67.175597,,,
2,2,603,18.455183,-67.119887,,,
3,3,606,18.158345,-66.932911,,,
4,4,610,18.295366,-67.125135,,,
5,5,612,18.402253,-66.711397,,,
6,6,616,18.420412,-66.671979,,,
7,7,617,18.445147,-66.559696,,,
8,8,622,17.991245,-67.153993,,,
9,9,623,18.083361,-67.153897,,,
10,10,624,18.064919,-66.716683,,,
11,11,627,18.4126,-66.863926,,,
12,12,631,18.190607,-66.832041,,,
13,13,637,18.076713,-66.947389,,,
14,14,638,18.295913,-66.515588,,,
15,15,641,18.263085,-66.712985,,,
16,16,646,18.43315,-66.285875,,,
17,17,647,17.963613,-66.947127,,,
18,18,650,18.349416,-66.578079,,,
19,19,652,18.448452,-66.594127,,,
20,20,653,17.985033,-66.886536,,,
21,21,656,18.053539,-66.792931,,,
22,22,659,18.407226,-66.808999,,,
23,23,660,18.134695,-67.116199,,,
24,24,662,18.46832,-67.015781,,,
25,25,664,18.21033,-66.591616,,,
26,26,667,18.003422,-67.03581,,,
27,27,669,18.277102,-66.869645,,,
28,28,670,18.240187,-66.988776,,,
29,29,674,18.422908,-66.489337,,,
30,30,676,18.377637,-67.079574,,,
31,31,677,18.332568,-67.227022,,,
32,32,678,18.434099,-66.927384,,,
33,33,680,18.182055,-67.132502,,,
34,34,682,18.221464,-67.156039,,,
35,35,683,18.1078,-67.037263,,,
36,36,685,18.332929,-66.959689,,,
37,37,687,18.319026,-66.420557,,,
38,38,688,18.382264,-66.626438,,,
39,39,690,18.49551,-67.098671,,,
40,40,692,18.410188,-66.336556,,,
41,41,693,18.423,-66.397232,,,
42,42,694,18.48237,-66.391079,,,
43,43,698,18.064848,-66.856319,,,
44,44,703,18.248401,-66.130662,,,
45,45,704,17.96577,-66.219555,,,
46,46,705,18.128961,-66.266683,,,
47,47,707,18.014055,-65.920751,,,
48,48,714,18.003025,-66.046237,,,
49,49,715,18.011233,-66.560065,,,
50,50,716,17.99204,-66.605856,,,
51,51,717,18.003222,-66.614037,,,
52,52,718,18.231988,-65.759623,,,
53,53,719,18.289927,-66.25344,,,
54,54,720,18.217946,-66.428076,,,
55,55,723,18.043498,-66.015479,,,
56,56,725,18.218819,-66.042375,,,
57,57,727,18.215308,-66.073565,,,
58,58,728,17.989853,-66.664116,,,
59,59,729,18.323585,-65.883206,,,
60,60,730,18.030831,-66.616838,,,
61,61,731,18.109947,-66.635622,,,
62,62,735,18.252604,-65.682494,,,
63,63,736,18.103624,-66.151667,,,
64,64,738,18.304458,-65.698711,,,
65,65,739,18.177233,-66.160645,,,
66,66,740,18.331178,-65.634104,,,
67,67,741,18.163855,-65.754042,,,
68,68,745,18.352216,-65.817387,,,
69,69,751,18.001317,-66.252183,,,
70,70,754,18.147107,-65.976167,,,
71,71,757,17.995441,-66.391334,,,
72,72,765,18.130096,-65.439369,,,
73,73,766,18.133196,-66.476916,,,
74,74,767,18.069489,-65.896161,,,
75,75,769,18.1038,-66.357586,,,
76,76,771,18.187148,-65.871189,,,
77,77,772,18.438969,-65.905174,,,
78,78,773,18.342888,-65.723109,,,
79,79,775,18.326599,-65.30772,,,
80,80,777,18.224133,-65.908542,,,
81,81,778,18.264076,-65.97851,,,
82,82,780,18.102834,-66.568105,,,
83,83,782,18.225708,-66.221633,,,
84,84,783,18.30391,-66.326179,,,
85,85,784,18.010714,-66.133615,,,
86,86,786,18.155424,-66.229907,,,
87,87,791,18.136782,-65.821476,,,
88,88,794,18.198955,-66.309833,,,
89,89,795,18.060494,-66.500624,,,
90,90,801,18.350449,-64.973886,,,
91,91,802,18.340862,-64.923479,,,
92,92,820,17.743072,-64.68657,,,
93,93,823,17.723541,-64.745932,,,
94,94,824,17.744557,-64.682933,,,
95,95,830,18.33856,-64.736533,,,
96,96,831,18.327294,-64.78672,,,
97,97,840,17.747872,-64.880695,,,
98,98,841,17.768133,-64.807852,,,
99,99,850,17.709936,-64.750099,,,
100,100,851,17.732228,-64.77076,,,
101,101,901,18.465369,-66.104613,,,
102,102,906,18.46446,-66.094995,,,
103,103,907,18.452553,-66.077838,,,
104,104,909,18.44161,-66.067132,,,
105,105,911,18.451159,-66.056199,,,
106,106,912,18.445328,-66.060135,,,
107,107,913,18.450002,-66.042656,,,
108,108,915,18.437179,-66.045571,,,
109,109,917,18.420674,-66.050105,,,
110,110,918,18.421022,-66.065789,,,
111,111,920,18.414292,-66.088042,,,
112,112,921,18.392282,-66.088555,,,
113,113,923,18.409307,-66.038888,,,
114,114,924,18.399192,-66.012453,,,
115,115,925,18.400296,-66.050602,,,
116,116,926,18.3454,-66.051545,,,
117,117,927,18.388011,-66.072089,,,
118,118,934,18.411313,-66.124234,,,
119,119,936,18.395463,-66.073772,,,
120,120,949,18.430696,-66.212833,,,
121,121,950,18.459699,-66.233101,,,
122,122,951,18.42753,-66.253789,,,
123,123,952,18.427448,-66.182026,,,
124,124,953,18.360729,-66.251527,,,
125,125,956,18.321137,-66.170419,,,
126,126,957,18.368414,-66.187693,,,
127,127,959,18.39182,-66.154564,,,
128,128,960,18.416919,-66.145795,,,
129,129,961,18.413286,-66.164617,,,
130,130,962,18.444614,-66.148839,,,
131,131,965,18.433757,-66.114752,,,
132,132,966,18.401521,-66.117597,,,
133,133,968,18.406085,-66.101232,,,
134,134,969,18.368062,-66.108062,,,
135,135,971,18.318884,-66.11919,,,
136,136,976,18.336176,-65.994099,,,
137,137,979,18.444394,-66.030036,,,
138,138,982,18.411261,-65.992045,,,
139,139,983,18.417816,-65.975819,,,
140,140,985,18.41077,-65.947928,,,
141,141,987,18.338161,-65.941083,,,
142,142,1001,42.062368,-72.625754,MA,Hampden,Agawam
143,143,1002,42.364061,-72.458739,MA,Hampshire,Cushman
144,144,1003,42.389941,-72.524108,,,
145,145,1005,42.418848,-72.106598,MA,Worcester,Barre
146,146,1007,42.27901,-72.400468,MA,Hampshire,Belchertown
147,147,1008,42.190144,-72.95435,MA,Hampden,Blandford
148,148,1009,42.211969,-72.341433,,,
149,149,1010,42.128176,-72.205352,MA,Hampden,Brimfield
150,150,1011,42.300281,-72.968716,MA,Hampden,Chester
151,151,1012,42.375425,-72.858192,MA,Hampshire,Chesterfield
152,152,1013,42.154904,-72.602804,MA,Hampden,Chicopee
153,153,1020,42.172602,-72.562073,MA,Hampden,Chicopee
154,154,1022,42.197741,-72.542713,MA,Hampden,Westover afb
155,155,1026,42.465495,-72.918267,MA,Hampshire,Cummington
156,156,1027,42.295008,-72.751877,MA,Hampshire,Mount tom
157,157,1028,42.062378,-72.498111,MA,Hampden,East longmeadow
158,158,1029,42.193395,-73.044647,MA,Berkshire,East otis
159,159,1030,42.072925,-72.686972,MA,Hampden,Feeding hills
160,160,1031,42.329399,-72.198187,MA,Worcester,Gilbertville
161,161,1032,42.457613,-72.81478,MA,Hampshire,Goshen
162,162,1033,42.244949,-72.500143,MA,Hampshire,Granby
163,163,1034,42.098676,-72.961564,MA,Hampden,Tolland
164,164,1035,42.356491,-72.568632,MA,Hampshire,Hadley
165,165,1036,42.062946,-72.417297,MA,Hampden,Hampden
166,166,1037,42.372728,-72.195412,MA,Worcester,Hardwick
167,167,1038,42.385496,-72.606929,MA,Hampshire,Hatfield
168,168,1039,42.404278,-72.688922,MA,Hampshire,Haydenville
169,169,1040,42.211656,-72.642448,MA,Hampden,Holyoke
170,170,1050,42.286762,-72.869695,MA,Hampshire,Huntington
171,171,1053,42.356301,-72.713584,MA,Hampshire,Leeds
172,172,1054,42.468898,-72.484579,MA,Franklin,Leverett
173,173,1056,42.183577,-72.457812,MA,Hampden,Ludlow
174,174,1057,42.093596,-72.321494,MA,Hampden,Monson
175,175,1060,42.321488,-72.630588,MA,Hampshire,Florence
176,176,1062,42.328308,-72.703924,MA,Hampshire,Zcta 01062
177,177,1063,42.318882,-72.63853,,,
178,178,1066,42.406903,-72.655018,,,
179,179,1068,42.350862,-72.044248,MA,Worcester,Oakham
180,180,1069,42.187794,-72.308469,MA,Hampden,Palmer
181,181,1070,42.518446,-72.919017,MA,Hampshire,Plainfield
182,182,1071,42.16006,-72.873853,MA,Hampden,Russell
183,183,1072,42.456968,-72.417244,MA,Franklin,Shutesbury
184,184,1073,42.226949,-72.741588,MA,Hampshire,Southampton
185,185,1074,42.387603,-72.09323,,,
186,186,1075,42.256208,-72.58103,MA,Hampshire,South hadley
187,187,1077,42.05257,-72.777353,MA,Hampden,Southwick
188,188,1079,42.197913,-72.329709,,,
189,189,1080,42.185727,-72.361558,MA,Hampden,Three rivers
190,190,1081,42.061313,-72.234411,MA,Hampden,Wales
191,191,1082,42.293533,-72.278599,MA,Hampshire,Ware
192,192,1083,42.203642,-72.194599,MA,Worcester,Warren
193,193,1084,42.39237,-72.882235,MA,Hampshire,West chesterfiel
194,194,1085,42.153503,-72.771602,MA,Hampden,Montgomery
195,195,1086,42.130446,-72.793967,,,
196,196,1088,42.391709,-72.646494,MA,Hampshire,W hatfield
197,197,1089,42.125451,-72.649734,MA,Hampden,West springfield
198,198,1092,42.191868,-72.235108,MA,Worcester,West warren
199,199,1093,42.441943,-72.661817,,,
200,200,1094,42.359108,-72.1368,,,
201,201,1095,42.138499,-72.420715,MA,Hampden,Wilbraham
202,202,1096,42.39714,-72.763572,MA,Hampshire,Williamsburg
203,203,1097,42.178038,-72.832612,,,
204,204,1098,42.394315,-72.943115,MA,Hampshire,Worthington
205,205,1103,42.104106,-72.592027,MA,Hampden,Springfield
206,206,1104,42.134009,-72.565378,MA,Hampden,Springfield
207,207,1105,42.099958,-72.580765,MA,Hampden,Springfield
208,208,1106,42.047565,-72.57113,MA,Hampden,Longmeadow
209,209,1107,42.12106,-72.607068,MA,Hampden,Springfield
210,210,1108,42.080692,-72.560791,MA,Hampden,Springfield
211,211,1109,42.119674,-72.549726,MA,Hampden,Springfield
212,212,1118,42.094194,-72.525081,MA,Hampden,Springfield
213,213,1119,42.124978,-72.51121,MA,Hampden,Springfield
214,214,1128,42.092296,-72.489135,MA,Hampden,Springfield
215,215,1129,42.11869,-72.4882,MA,Hampden,Springfield
216,216,1151,42.15186,-72.509131,MA,Hampden,Indian orchard
217,217,1199,42.120563,-72.604468,,,
218,218,1201,42.448236,-73.273727,MA,Berkshire,Pittsfield
219,219,1220,42.623799,-73.116736,MA,Berkshire,Adams
220,220,1222,42.058703,-73.322175,MA,Berkshire,Ashley falls
221,221,1223,42.312225,-73.110124,MA,Berkshire,Becket
222,222,1224,42.513163,-73.195743,,,
223,223,1225,42.563401,-73.153335,MA,Berkshire,Cheshire
224,224,1226,42.481119,-73.135073,MA,Berkshire,Dalton
225,225,1229,42.276338,-73.335896,,,
226,226,1230,42.173192,-73.324283,MA,Berkshire,Great barrington
227,227,1235,42.425676,-73.063012,MA,Berkshire,Peru
228,228,1236,42.266496,-73.378393,MA,Berkshire,Housatonic
229,229,1237,42.547818,-73.268033,MA,Berkshire,Hancock
230,230,1238,42.297501,-73.230148,MA,Berkshire,Lee
231,231,1240,42.367858,-73.269763,MA,Berkshire,Lenox
232,232,1242,42.333734,-73.249199,MA,Berkshire,Lenox dale
233,233,1243,42.350122,-73.024112,,,
234,234,1244,42.118094,-73.257497,MA,Berkshire,Mill river
235,235,1245,42.186893,-73.223105,MA,Berkshire,West otis
236,236,1247,42.698526,-73.0843,MA,Berkshire,Clarksburg
237,237,1253,42.206683,-73.113214,MA,Berkshire,Otis
238,238,1254,42.382019,-73.365492,MA,Berkshire,Richmond
239,239,1255,42.107496,-73.118607,MA,Berkshire,Sandisfield
240,240,1256,42.594166,-73.02232,MA,Berkshire,Savoy
241,241,1257,42.085244,-73.367483,MA,Berkshire,Sheffield
242,242,1258,42.10928,-73.462886,MA,Berkshire,South egremont
243,243,1259,42.075469,-73.234376,MA,Berkshire,Southfield
244,244,1260,42.295696,-73.342543,,,
245,245,1262,42.292202,-73.319209,MA,Berkshire,Stockbridge
246,246,1264,42.23159,-73.202428,MA,Berkshire,Tyringham
247,247,1266,42.312354,-73.388044,MA,Berkshire,West stockbridge
248,248,1267,42.671617,-73.246981,MA,Berkshire,Williamstown
249,249,1270,42.515272,-73.031166,,,
250,250,1301,42.626761,-72.60153,MA,Franklin,Leyden
251,251,1330,42.513947,-72.821517,MA,Franklin,Ashfield
252,252,1331,42.562408,-72.19108,MA,Worcester,New salem
253,253,1337,42.689307,-72.582249,MA,Franklin,Leyden
254,254,1338,42.572604,-72.824306,MA,Franklin,Buckland
255,255,1339,42.603776,-72.889644,MA,Franklin,Hawley
256,256,1340,42.694731,-72.710956,MA,Franklin,Colrain
257,257,1341,42.496937,-72.709414,MA,Franklin,Conway
258,258,1342,42.543889,-72.609458,MA,Franklin,Deerfield
259,259,1343,42.657625,-72.978933,,,
260,260,1344,42.613418,-72.426427,MA,Franklin,Erving
261,261,1346,42.693275,-72.823113,MA,Franklin,Heath
262,262,1347,42.559294,-72.518753,,,
263,263,1349,42.563061,-72.482122,MA,Franklin,Millers falls
264,264,1350,42.727772,-72.985346,MA,Franklin,Monroe
265,265,1351,42.53988,-72.521689,MA,Franklin,Montague
266,266,1354,42.624076,-72.508643,,,
267,267,1355,42.458551,-72.327191,MA,Franklin,New salem
268,268,1360,42.677091,-72.453876,MA,Franklin,Northfield
269,269,1364,42.605437,-72.292074,MA,Franklin,New salem
270,270,1366,42.475621,-72.192468,MA,Worcester,Petersham
271,271,1367,42.695532,-72.909148,MA,Franklin,Rowe
272,272,1368,42.679456,-72.176935,MA,Worcester,Royalston
273,273,1370,42.593338,-72.726941,MA,Franklin,Shelburne falls
274,274,1373,42.475481,-72.615403,MA,Franklin,South deerfield
275,275,1375,42.466691,-72.546751,MA,Franklin,Sunderland
276,276,1376,42.59528,-72.555002,MA,Franklin,Turners falls
277,277,1378,42.673533,-72.353213,MA,Franklin,Warwick
278,278,1379,42.55631,-72.407148,MA,Franklin,Wendell
279,279,1420,42.584925,-71.816862,MA,Worcester,Fitchburg
280,280,1430,42.657005,-71.923442,MA,Worcester,Ashburnham
281,281,1431,42.676293,-71.832523,MA,Middlesex,Ashby
282,282,1432,42.566573,-71.575135,MA,Middlesex,Ayer
283,283,1434,42.538903,-71.612027,,,
284,284,1436,42.602059,-72.087015,MA,Worcester,Baldwinville
285,285,1438,42.562243,-72.031402,MA,Worcester,East templeton
286,286,1440,42.584206,-71.988737,MA,Worcester,Gardner
287,287,1450,42.61176,-71.565269,MA,Middlesex,Groton
288,288,1451,42.501908,-71.568201,MA,Worcester,Harvard
289,289,1452,42.489598,-72.002878,MA,Worcester,Hubbardston
290,290,1453,42.519977,-71.763202,MA,Worcester,Leominster
291,291,1460,42.535931,-71.490569,MA,Middlesex,Littleton
292,292,1462,42.582607,-71.720464,MA,Worcester,Lunenburg
293,293,1463,42.670643,-71.602858,MA,Middlesex,Pepperell
294,294,1464,42.573654,-71.640986,MA,Middlesex,Shirley center
295,295,1467,42.489646,-71.609577,MA,Worcester,Still river
296,296,1468,42.542767,-72.068345,MA,Worcester,Templeton
297,297,1469,42.664828,-71.695087,MA,Middlesex,Townsend
298,298,1473,42.5546,-71.90544,MA,Worcester,Westminster
299,299,1474,42.669685,-71.752751,MA,Middlesex,W townsend
300,300,1475,42.66816,-72.055644,MA,Worcester,Winchendon
301,301,1501,42.198708,-71.846006,MA,Worcester,Auburn
302,302,1503,42.384929,-71.633889,MA,Worcester,Berlin
303,303,1504,42.039991,-71.532406,MA,Worcester,Blackstone
304,304,1505,42.355049,-71.716157,MA,Worcester,Boylston
305,305,1506,42.180788,-72.107891,MA,Worcester,Brookfield
306,306,1507,42.133935,-71.968025,MA,Worcester,Charlton
307,307,1510,42.411887,-71.690005,MA,Worcester,Clinton
308,308,1515,42.209682,-72.040178,MA,Worcester,East brookfield
309,309,1516,42.053072,-71.752241,MA,Worcester,East douglas
310,310,1518,42.127477,-72.118818,MA,Worcester,Fiskdale
311,311,1519,42.203404,-71.679739,MA,Worcester,Grafton
312,312,1520,42.336372,-71.850626,MA,Worcester,Holden
313,313,1521,42.046799,-72.180144,MA,Hampden,Holland
314,314,1522,42.375634,-71.867382,MA,Worcester,Jefferson
315,315,1523,42.483569,-71.675585,MA,Worcester,Lancaster
316,316,1524,42.249603,-71.919217,MA,Worcester,Leicester
317,317,1525,42.106794,-71.630518,,,
318,318,1527,42.192246,-71.777649,MA,Worcester,Millbury
319,319,1529,42.036642,-71.578779,MA,Worcester,Millville
320,320,1531,42.319125,-72.130814,MA,Worcester,New braintree
321,321,1532,42.323342,-71.646236,MA,Worcester,Northborough
322,322,1534,42.142074,-71.643348,MA,Worcester,Northbridge
323,323,1535,42.267564,-72.066876,MA,Worcester,North brookfield
324,324,1536,42.231309,-71.692642,MA,Worcester,North grafton
325,325,1537,42.158966,-71.897051,MA,Worcester,North oxford
326,326,1540,42.116263,-71.857465,MA,Worcester,Oxford
327,327,1541,42.454125,-71.87754,MA,Worcester,Princeton
328,328,1542,42.204251,-71.908907,MA,Worcester,Rochdale
329,329,1543,42.388285,-71.969865,MA,Worcester,Rutland
330,330,1545,42.284767,-71.714228,MA,Worcester,Shrewsbury
331,331,1550,42.059737,-72.033908,MA,Worcester,Southbridge
332,332,1560,42.175395,-71.674223,MA,Worcester,South grafton
333,333,1561,42.44397,-71.685583,,,
334,334,1562,42.247211,-71.991867,MA,Worcester,Spencer
335,335,1564,42.447924,-71.776045,MA,Worcester,Sterling
336,336,1566,42.103214,-72.079545,MA,Worcester,Sturbridge
337,337,1568,42.176526,-71.603588,MA,Worcester,West upton
338,338,1569,42.05593,-71.631232,MA,Worcester,Uxbridge
339,339,1570,42.047532,-71.846952,MA,Worcester,Dudley hill
340,340,1571,42.053778,-71.935075,MA,Worcester,Dudley
341,341,1581,42.268426,-71.613309,MA,Worcester,Westborough
342,342,1583,42.369417,-71.785036,MA,Worcester,West boylston
343,343,1585,42.240796,-72.162645,MA,Worcester,West brookfield
344,344,1588,42.118794,-71.672494,MA,Worcester,Whitinsville
345,345,1590,42.132051,-71.750318,MA,Worcester,Wilkinsonville
346,346,1602,42.269189,-71.850728,MA,Worcester,Worcester
347,347,1603,42.243826,-71.843569,MA,Worcester,Worcester
348,348,1604,42.253254,-71.767957,MA,Worcester,Worcester
349,349,1605,42.289683,-71.787793,MA,Worcester,Worcester
350,350,1606,42.315249,-71.795741,MA,Worcester,Worcester
351,351,1607,42.225974,-71.788894,MA,Worcester,Worcester
352,352,1608,42.26198,-71.801462,MA,Worcester,Worcester
353,353,1609,42.285114,-71.829987,MA,Worcester,Worcester
354,354,1610,42.247049,-71.808366,MA,Worcester,Worcester
355,355,1611,42.237604,-71.875838,MA,Worcester,Cherry valley
356,356,1612,42.296798,-71.928991,MA,Worcester,Paxton
357,357,1701,42.319587,-71.4428,MA,Middlesex,Framingham
358,358,1702,42.282379,-71.436621,MA,Middlesex,Zcta 01702
359,359,1718,42.519816,-71.429283,MA,Middlesex,Village of nagog
360,360,1719,42.485985,-71.520985,MA,Middlesex,Boxboro
361,361,1720,42.483953,-71.438495,MA,Middlesex,Acton
362,362,1721,42.257755,-71.473526,MA,Middlesex,Ashland
363,363,1730,42.499295,-71.281889,MA,Middlesex,Bedford
364,364,1731,42.456748,-71.279484,MA,Middlesex,Hanscom afb
365,365,1740,42.439941,-71.601879,MA,Worcester,Bolton
366,366,1741,42.53662,-71.361832,MA,Middlesex,Carlisle
367,367,1742,42.462911,-71.364496,MA,Middlesex,Concord
368,368,1745,42.292114,-71.499197,MA,Worcester,Southborough
369,369,1746,42.195951,-71.45343,MA,Middlesex,Holliston
370,370,1747,42.123007,-71.531404,MA,Worcester,Hopedale
371,371,1748,42.224096,-71.540489,MA,Middlesex,Hopkinton
372,372,1749,42.389071,-71.545864,MA,Middlesex,Hudson
373,373,1752,42.349617,-71.547214,MA,Middlesex,Marlborough
374,374,1754,42.425955,-71.456256,MA,Middlesex,Maynard
375,375,1756,42.09387,-71.544519,MA,Worcester,Mendon
376,376,1757,42.158692,-71.521419,MA,Worcester,Milford
377,377,1760,42.284822,-71.348811,MA,Middlesex,Natick
378,378,1770,42.231947,-71.372963,MA,Middlesex,Sherborn
379,379,1772,42.302877,-71.530828,MA,Worcester,Southborough
380,380,1773,42.425506,-71.310812,MA,Middlesex,Lincoln
381,381,1775,42.429688,-71.512514,MA,Middlesex,Stow
382,382,1776,42.383367,-71.42107,MA,Middlesex,Sudbury
383,383,1778,42.343687,-71.381186,MA,Middlesex,Wayland
384,384,1801,42.488769,-71.154438,MA,Middlesex,Woburn
385,385,1803,42.503227,-71.201713,MA,Middlesex,Burlington
386,386,1810,42.648044,-71.161751,MA,Essex,Andover
387,387,1821,42.54933,-71.251725,MA,Middlesex,Billerica
388,388,1824,42.59079,-71.355182,MA,Middlesex,South chelmsford
389,389,1826,42.679723,-71.30068,MA,Middlesex,Dracut
390,390,1827,42.676149,-71.499772,MA,Middlesex,Dunstable
391,391,1830,42.796313,-71.053436,MA,Essex,Haverhill
392,392,1832,42.791114,-71.132859,MA,Essex,Haverhill
393,393,1833,42.727879,-70.982036,MA,Essex,Georgetown
394,394,1834,42.7539,-71.015935,MA,Essex,Groveland
395,395,1835,42.751233,-71.0943,MA,Essex,Bradford
396,396,1840,42.706763,-71.160403,MA,Essex,Lawrence
397,397,1841,42.712015,-71.164873,MA,Essex,Lawrence
398,398,1843,42.689974,-71.160383,MA,Essex,Lawrence
399,399,1844,42.742468,-71.179218,MA,Essex,Methuen
400,400,1845,42.673909,-71.091334,MA,Essex,North andover
401,401,1850,42.656045,-71.303309,MA,Middlesex,Lowell
402,402,1851,42.627812,-71.33533,MA,Middlesex,Lowell
403,403,1852,42.631912,-71.296025,MA,Middlesex,Lowell
404,404,1854,42.649481,-71.348229,MA,Middlesex,Lowell
405,405,1860,42.838603,-71.011997,MA,Essex,Merrimac
406,406,1862,42.578543,-71.295592,MA,Middlesex,North billerica
407,407,1863,42.63378,-71.38947,MA,Middlesex,North chelmsford
408,408,1864,42.578222,-71.084398,MA,Middlesex,North reading
409,409,1867,42.535183,-71.105423,MA,Middlesex,Reading
410,410,1876,42.611801,-71.227571,MA,Middlesex,Tewksbury
411,411,1879,42.667762,-71.42882,MA,Middlesex,Tyngsboro
412,412,1880,42.501524,-71.067489,MA,Middlesex,Wakefield
413,413,1886,42.585541,-71.44025,MA,Middlesex,Graniteville
414,414,1887,42.564647,-71.164516,MA,Middlesex,Wilmington
415,415,1890,42.452752,-71.144319,MA,Middlesex,Winchester
416,416,1901,42.460419,-70.946379,,,
417,417,1902,42.471039,-70.941535,MA,Essex,Lynn
418,418,1904,42.492456,-70.97393,MA,Essex,East lynn
419,419,1905,42.465998,-70.975792,MA,Essex,West lynn
420,420,1906,42.468432,-71.013946,MA,Essex,Saugus
421,421,1907,42.474145,-70.906597,MA,Essex,Swampscott
422,422,1908,42.428256,-70.926041,MA,Essex,Nahant
423,423,1913,42.851293,-70.95581,MA,Essex,Amesbury
424,424,1915,42.570665,-70.867583,MA,Essex,Beverly
425,425,1921,42.683108,-71.01833,MA,Essex,Boxford
426,426,1922,42.757313,-70.914241,MA,Essex,Byfield
427,427,1923,42.574174,-70.950516,MA,Essex,Danvers
428,428,1929,42.64042,-70.771172,MA,Essex,Essex
429,429,1930,42.61991,-70.681824,MA,Essex,Gloucester
430,430,1937,42.585723,-70.984051,,,
431,431,1938,42.68386,-70.842666,MA,Essex,Ipswich
432,432,1940,42.534146,-71.038333,MA,Essex,Lynnfield
433,433,1944,42.576636,-70.767154,MA,Essex,Manchester
434,434,1945,42.501835,-70.859126,MA,Essex,Marblehead
435,435,1949,42.606666,-71.010316,MA,Essex,Middleton
436,436,1950,42.812358,-70.891095,MA,Essex,Newburyport
437,437,1951,42.773351,-70.850211,MA,Essex,Newbury
438,438,1952,42.844793,-70.841476,MA,Essex,Salisbury
439,439,1960,42.534279,-70.969782,MA,Essex,Peabody
440,440,1966,42.640715,-70.620248,MA,Essex,Rockport
441,441,1969,42.720873,-70.89122,MA,Essex,Rowley
442,442,1970,42.524435,-70.870859,MA,Essex,Salem
443,443,1982,42.626223,-70.85723,MA,Essex,South hamilton
444,444,1983,42.641379,-70.94344,MA,Essex,Topsfield
445,445,1984,42.600633,-70.883303,MA,Essex,Wenham
446,446,1985,42.799565,-70.964428,MA,Essex,West newbury
447,447,2019,42.076682,-71.47449,MA,Norfolk,Bellingham
448,448,2021,42.175737,-71.125385,MA,Norfolk,Canton
449,449,2025,42.236423,-70.814436,MA,Norfolk,Cohasset
450,450,2026,42.246872,-71.179462,MA,Norfolk,Dedham
451,451,2030,42.23416,-71.291167,MA,Norfolk,Dover
452,452,2032,42.156882,-71.216187,MA,Norfolk,East walpole
453,453,2035,42.061338,-71.245802,MA,Norfolk,Foxboro
454,454,2038,42.084858,-71.410571,MA,Norfolk,Franklin
455,455,2043,42.216098,-70.88127,MA,Plymouth,Hingham
456,456,2045,42.292253,-70.923919,MA,Plymouth,Hull
457,457,2047,42.133914,-70.686037,,,
458,458,2048,42.017302,-71.21641,MA,Bristol,Mansfield
459,459,2050,42.115139,-70.710331,MA,Plymouth,Marshfield
460,460,2052,42.184599,-71.305307,MA,Norfolk,Medfield
461,461,2053,42.156203,-71.430345,MA,Norfolk,Medway
462,462,2054,42.173091,-71.363751,MA,Norfolk,Millis
463,463,2056,42.113655,-71.334163,MA,Norfolk,Norfolk
464,464,2061,42.164569,-70.818844,MA,Plymouth,Norwell
465,465,2062,42.18736,-71.195955,MA,Norfolk,Norwood
466,466,2066,42.202273,-70.758184,MA,Plymouth,Scituate
467,467,2067,42.1076,-71.181828,MA,Norfolk,Sharon
468,468,2071,42.103425,-71.273589,MA,Norfolk,South walpole
469,469,2072,42.119006,-71.10365,MA,Norfolk,Stoughton
470,470,2081,42.146694,-71.270532,MA,Norfolk,Walpole
471,471,2090,42.219645,-71.216769,MA,Norfolk,Westwood
472,472,2093,42.052671,-71.356858,MA,Norfolk,Wrentham
473,473,2108,42.357768,-71.064858,MA,Suffolk,Boston
474,474,2109,42.367032,-71.050493,MA,Suffolk,Boston
475,475,2110,42.361962,-71.047846,MA,Suffolk,Boston
476,476,2111,42.350518,-71.059077,MA,Suffolk,Boston
477,477,2113,42.365331,-71.055233,MA,Suffolk,Boston
478,478,2114,42.363174,-71.068646,MA,Suffolk,Boston
479,479,2115,42.337105,-71.105696,MA,Suffolk,Boston
480,480,2116,42.350579,-71.076397,MA,Suffolk,Boston
481,481,2118,42.337582,-71.070482,MA,Suffolk,Roxbury
482,482,2119,42.324029,-71.085017,MA,Suffolk,Roxbury
483,483,2120,42.33209,-71.096545,MA,Suffolk,Roxbury
484,484,2121,42.306267,-71.085897,MA,Suffolk,Dorchester
485,485,2122,42.291413,-71.042158,MA,Suffolk,Dorchester
486,486,2124,42.285805,-71.070571,MA,Suffolk,Dorchester
487,487,2125,42.315682,-71.055555,MA,Suffolk,Dorchester
488,488,2126,42.274227,-71.097423,MA,Suffolk,Mattapan
489,489,2127,42.334992,-71.039093,MA,Suffolk,South boston
490,490,2128,42.361129,-71.006975,MA,Suffolk,East boston
491,491,2129,42.379657,-71.061487,MA,Suffolk,Charlestown
492,492,2130,42.309174,-71.113835,MA,Suffolk,Jamaica plain
493,493,2131,42.284333,-71.126228,MA,Suffolk,Roslindale
494,494,2132,42.280455,-71.162017,MA,Suffolk,West roxbury
495,495,2134,42.358016,-71.128608,MA,Suffolk,Allston
496,496,2135,42.349688,-71.153964,MA,Suffolk,Brighton
497,497,2136,42.255083,-71.12922,MA,Suffolk,Hyde park
498,498,2138,42.379637,-71.135152,MA,Middlesex,Cambridge
499,499,2139,42.362986,-71.103353,MA,Middlesex,Cambridge
500,500,2140,42.392157,-71.133996,MA,Middlesex,North cambridge
